"id","date","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267","f268","f269","f270","f271","f272","f273","f274","f275","f276","f277","f278","f279","f280","f281","f282","f283","f284","f285","f286","f287","f288","f289","f290","f291","f292","f293","f294","f295","f296","f297"
"9a6779a442e8cf03d0ff97f58b57cfef78e67483c5a77c57f903ddcdda24e533","20180113","0","1","0","1","100808","1","1","1","0","2","1","1","1","2","1","1","1","1","2","1","0","0","1","1","1","1","0","1","0","1","1","1","11","0","3","","","","","","","","","","","","","0","11","1","3","1","1","2","4","5","7","7","2","3","4","6","6","1","1","7","4","4","4","4","7","31","34","32","34","5","5","7","12","41","43","17210","21206.8","21249.9","17895.5","18100.6","2","1","1","2","2","1","1","2","2","3","3","5","8","10","9","11","19","34","38","38","11","18","33","36","1","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","2","1","1","8","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","2","1","2","2","1","3","3","3","2","2","2","3","4","4","3","2","1","1","1","1","2","2","1","1","1","1","1","2","1","1","2","2","2","5","8","11","19","32","36","36","2","2","2","1","5","4","4","5","1","2","2","1","1","2","1","1","1","1","1","1","2","2","2","1","2","1","2","1","2","1","1","2","2","4","5","4","5","5","1","1","2","2","1","1","2","2","2","1","1","1","2","1","4","1","2","2","1","1","1","2","2","2","2","0","2","1","2","2","2","2","1","2","2","1","2","1","2","4","6","7","5","4","1","2","1","2","2"
"4531fec37d31439bd1db8726dd5d67b3cc5eb2b2c98bba1e25e7e72761c62d8e","20180122","1","0","0","0","100809","1","5","1","0","1","1","1","2","2","2","1","2","2","1","0","13","1","83","1","0","0","1","1","1","0","1","0","1","1","0","","","","","","","","","","","","","0","1","1","1","0","0","2","1","2","1","2","1","2","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","3","3","2","3","3","3","3","4","4","2","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","2","1","2","4","5","12","33","52","52","2","2","1","2","2","2","2","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","2","1","3","2","2","2","1","2","2","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","1","1","1","1","0","0","1","1","16","179","279","374","508","15","102","133","157","163","301","303","304","64","302","227","228","229","52","228"
"164929325e006f57e72a3d7e8bb58b6a0727a9943e49693271b6ff30c51bb8dd","20180107","0","0","0","1","100808","0","4","1","1","0","1","1","2","1","1","2","2","2","1","0","28","0","132","0","0","1","0","0","1","1","1","0","0","0","1","","","","","","","","","","","","","1","0","0","0","0","1","2","2","1","1","2","1","1","1","1","2","38","37","302","302","302","302","302","301","56","55","55","56","11","24","26","40","57","57","339425.6","1633237","1633236","1215380.8","1633236","2","1","2","2","2","2","1","1","2","2","1","4","3","4","3","39","57","56","56","57","40","56","57","57","185","184","184","185","184","185","185","184","184","185","184","184","27","27","27","27","28","28","27","38","38","38","39","38","26","26","26","27","27","26","27","131","131","132","132","132","131","131","184","185","185","184","184","301","2","1","1","2","2","1","1","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","1","2","2","1","12","27","39","56","56","57","57","2","2","2","2","12","17","17","18","1","1","1","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","1","2","1","1","1","1","4","9","10","9","10","1","2","1","2","2","1","2","1","1","2","2","2","2","8","8","2","2","3","1","1","2","1","1","1","1","2","2","2","2","63","301","302","301","301","40","190","190","191","190","301","301","301","119","301","262","262","262","98","261"
"928e6171811fd7bfe9638976a724f020a4dfe286d554e186299564f10ddee59d","20180113","0","0","0","1","100808","0","5","1","0","2","1","2","0","1","0","2","2","2","1","1","22","1","135","0","1","1","1","0","1","1","1","0","0","1","0","","","","","","","","","","","","","1","1","0","1","0","0","2","2","2","1","2","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","2","1","4","4","4","4","1","2","1","2","1","1","2","1","2","2","2","2","2","2","2","1","1","2","1","2","1","6","56","63","62","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","2","1","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","1","2","1","2","1","1","2","2","2","1","1","6","1","1","2","2","1","1","1","1","1","1","1","1","0","2","42","96","302","301","302","23","43","143","144","143","302","302","301","162","301","200","200","201","102","200"
"abe3bf2b3ac63f556c84698fbfeaaf161954ef75b7b787d383e91f56ac665ecf","20180111","1","1","1","0","","1","2","2","0","0","1","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","16","19","39","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","16","19","40","5","17","22","59","4","12","12","16","4","13","15","31","16","19","40","2","2","2","2","6","17","22","119","120","6","15","19","75","75","6","16","23","113","113","6","16","19","76","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30f151ffab8d3563e195dcf0cc94a623197039a7298e84f50345d38f0a9cf1a5","20180115","0","1","0","0","100809","1","3","1","1","1","1","1","1","0","0","1","1","2","1","1","21","0","102","1","0","0","1","1","1","0","0","0","1","1","1","","","","","","","","","","","","","1","1","1","0","1","1","2","1","3","4","5","2","2","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","1","1","1","2","1","2","2","1","1","1","1","3","3","2","2","1","1","2","2","3","3","2","1","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","4","3","6","19","25","24","1","1","2","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","1","1","1","2","1","2","3","1","2","2","2","2","2","2","0","1","1","2","35","128","256","312","313","17","60","108","128","128","301","302","301","100","301","193","192","192","69","192"
"cee81fce07be9122130aa5cb24c48db79ebca1d6656eac3d77ca9e14ee583bf8","20180116","1","0","1","0","","2","1","0","0","1","1","0","1","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8","21","53","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","9","21","53","2","11","25","76","2","4","11","20","3","8","19","47","9","22","53","1","1","1","1","3","10","25","180","270","2","8","21","101","133","2","10","23","168","241","2","9","21","101","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d6c48be47be202e5b56a5f333eb63071432df5c2b4b1946eec991ebb9b017","20180109","1","1","2","0","","1","1","0","1","1","2","0","1","1","0","1","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189","267","266","266","190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","267","266","266","209","302","301","301","27","28","29","28","125","155","156","155","267","266","267","180","262","263","263","29","140","194","301","302","28","88","128","200","199","143","301","301","301","301","134","265","265","266","266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e1c5fe39871844e1059612ab5538d74873e3e8624f0c89d0e0d78480e5d883c2","20180125","1","0","1","1","100809","1","5","0","0","1","2","2","1","1","1","2","2","2","2","1","0","1","0","1","0","0","0","0","1","0","1","1","1","1","1","","","","","","","","","","","","","0","1","0","0","1","1","2","3","7","11","12","2","2","6","9","10","1","2","15","1","2","2","2","6","29","75","29","74","2","3","8","11","33","87","7","3195","8884.7","1042.6","1275.1","1","2","1","3","2","2","1","1","2","1","2","4","9","16","22","10","19","31","77","100","11","19","31","76","2","1","2","1","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","13","1","2","1","2","2","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","2","1","8","10","18","30","75","99","1","2","2","2","2","1","1","3","1","2","1","2","1","2","2","1","2","1","2","1","1","2","2","2","1","2","1","1","1","2","1","1","1","1","1","1","5","12","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","5","12","1","2","2","1","1","1","2"
"bbb37033f1635d1e4bb7bb4b6237856b28b9b44880fe1a66d74d82b5aa84dfe4","20180109","0","1","1","0","100809","0","2","2","1","0","0","1","2","2","0","2","1","2","1","1","27","0","122","1","0","0","1","1","1","1","1","0","2","1","1","","","","","","","","","","","","","1","0","0","0","1","1","1","2","3","4","3","1","2","3","4","4","48","47","302","301","302","301","301","301","11","12","11","12","2","2","2","4","27","27","9","3522.5","3522.5","17.7","265.1","2","1","1","2","2","1","2","2","1","2","2","5","6","5","6","4","7","25","26","25","3","8","13","12","216","215","216","215","216","216","216","215","216","215","215","216","30","29","30","29","29","30","29","48","48","48","47","47","28","27","28","27","28","27","28","138","139","138","138","139","138","138","216","215","216","216","215","302","2","1","2","2","1","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","1","1","1","4","3","3","4","1","2","2","2","2","2","2","1","1","2","1","2","2","1","1","1","2","2","1","1","3","8","13","12","12","1","1","1","1","1","1","1","2","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","2","2","1","2","2","2","1","1","1","1","2","2","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","4","12","12","3","11","11","2","2","2","2","1","1","1","1","1","2","2","54","120","301","301","302","28","65","155","156","156","301","302","301","121","255","226","225","226","94","200"
